buyer_id,first_name,last_name,phone_number,email,budget,preference,status,buyer_agent_id
965,Kristine,Adams,+1 (116) 147-7254,Kristine_Adams@gmail.com,4355000,buyer,looking,599
966,Lorraine,Denesik,+1 (493) 254-7085,Lorraine.Denesik1@yahoo.com,4755000,buyer,inactive,3156
967,Candace,Hirthe,+1 (111) 591-9163,Candace_Hirthe@yahoo.com,200,renter,inactive,336
968,Juan,Klocko,+1 (564) 504-5779,Juan_Klocko89@yahoo.com,3600,renter,inactive,544
969,Bradford,Wyman,+1 (229) 026-6544,Bradford12@hotmail.com,255000,buyer,inactive,263
970,Leticia,Marks,+1 (911) 272-8209,Leticia5@gmail.com,200,renter,looking,3241
971,Josefina,Bartell,+1 (007) 757-8939,Josefina.Bartell41@hotmail.com,4405000,buyer,inactive,766
972,Deborah,Bayer,+1 (402) 272-8915,Deborah.Bayer@hotmail.com,3705000,buyer,inactive,2734
973,Harriet,Lindgren,+1 (537) 442-1264,Harriet_Lindgren78@hotmail.com,3555000,buyer,inactive,1690
974,Darla,Kerluke,+1 (387) 584-5250,Darla47@hotmail.com,2380000,buyer,looking,4103
975,Diane,Howell,+1 (196) 589-1557,Diane29@hotmail.com,4600,renter,inactive,834
976,Jake,Adams,+1 (455) 816-0143,Jake.Adams@gmail.com,4000,renter,inactive,2904
977,Alejandro,Price,+1 (099) 526-5450,Alejandro.Price30@yahoo.com,900,renter,inactive,514
978,Rogelio,Powlowski,+1 (870) 156-8409,Rogelio.Powlowski@gmail.com,2600,renter,looking,310
979,Oliver,Cormier,+1 (597) 038-0041,Oliver71@yahoo.com,3600,renter,inactive,4799
980,Pablo,Schaefer,+1 (370) 599-0570,Pablo50@gmail.com,1105000,buyer,inactive,590
981,Shari,Vandervort,+1 (897) 343-9768,Shari_Vandervort@gmail.com,1455000,buyer,inactive,2281
982,Blake,Kirlin,+1 (271) 711-4111,Blake_Kirlin52@hotmail.com,1200,renter,looking,97
983,Penny,Bashirian,+1 (224) 775-3506,Penny.Bashirian@hotmail.com,3700,renter,looking,950
984,Jean,Paucek,+1 (797) 892-3789,Jean.Paucek68@gmail.com,1980000,buyer,inactive,4199
985,Kellie,Lowe,+1 (774) 032-0355,Kellie_Lowe@gmail.com,680000,buyer,inactive,3546
986,Cory,Durgan,+1 (062) 015-5391,Cory_Durgan@gmail.com,1805000,buyer,inactive,762
987,Margaret,Grant,+1 (774) 455-1092,Margaret_Grant@gmail.com,4800,renter,looking,3419
988,Richard,Kiehn,+1 (493) 312-6758,Richard97@gmail.com,3730000,buyer,inactive,1510
989,Rodney,Mosciski,+1 (896) 169-5007,Rodney.Mosciski73@hotmail.com,2505000,buyer,inactive,3264
990,Jeffery,Hand,+1 (887) 964-7238,Jeffery.Hand75@gmail.com,3130000,buyer,inactive,1724
991,Anthony,Considine,+1 (374) 798-2211,Anthony1@gmail.com,300,renter,inactive,1482
992,Sherry,Okuneva,+1 (297) 463-4552,Sherry2@yahoo.com,3255000,buyer,looking,4407
993,Leigh,McGlynn-Waters,+1 (864) 377-4528,Leigh_McGlynn-Waters@hotmail.com,1005000,buyer,looking,2505
994,Maggie,Emmerich,+1 (818) 246-8000,Maggie.Emmerich@hotmail.com,3900,renter,looking,203
995,Meghan,Hyatt-Quitzon,+1 (753) 187-5501,Meghan_Hyatt-Quitzon46@yahoo.com,500,renter,looking,3106
996,Jeremy,Lind,+1 (392) 241-4959,Jeremy_Lind95@yahoo.com,1000,renter,looking,1075
997,Pearl,Hartmann,+1 (504) 736-1908,Pearl_Hartmann63@yahoo.com,2100,renter,looking,4517
998,Lila,Daugherty,+1 (993) 758-7461,Lila64@yahoo.com,505000,buyer,inactive,329
999,Jeffery,Maggio,+1 (556) 137-9916,Jeffery_Maggio@gmail.com,2105000,buyer,looking,1864
1000,Dominic,Hudson,+1 (278) 295-5084,Dominic69@hotmail.com,200,renter,inactive,2662
1001,Margie,Murray,+1 (059) 291-2607,Margie21@yahoo.com,300,renter,looking,4347
1002,Andy,Schroeder,+1 (891) 191-9331,Andy51@hotmail.com,4555000,buyer,inactive,4751
1003,Beatrice,Will,+1 (666) 082-0025,Beatrice_Will37@hotmail.com,705000,buyer,looking,3044
1004,Darrell,Maggio,+1 (534) 881-1376,Darrell14@gmail.com,1730000,buyer,looking,1624
1005,Calvin,Donnelly,+1 (437) 109-7604,Calvin_Donnelly@hotmail.com,3800,renter,looking,1329
1006,Toby,Ebert,+1 (449) 495-6480,Toby3@gmail.com,800,renter,inactive,1979
1007,Jorge,Larson,+1 (620) 913-9443,Jorge27@gmail.com,2080000,buyer,inactive,3804
1008,Pamela,Purdy,+1 (158) 935-4137,Pamela_Purdy79@gmail.com,3505000,buyer,inactive,1125
1009,April,Berge,+1 (925) 081-3841,April.Berge40@gmail.com,2405000,buyer,looking,1246
1010,Julie,Okuneva,+1 (651) 568-2371,Julie.Okuneva@hotmail.com,280000,buyer,inactive,1827
1011,Ginger,Klein,+1 (817) 218-4473,Ginger23@hotmail.com,3600,renter,looking,4350
1012,Mona,Stark,+1 (242) 185-4757,Mona.Stark@gmail.com,3055000,buyer,inactive,1153
1013,Alvin,Corwin,+1 (314) 284-2648,Alvin.Corwin59@yahoo.com,3480000,buyer,looking,4927
1014,Alexandra,Smitham,+1 (905) 866-0317,Alexandra83@hotmail.com,1755000,buyer,inactive,253
1015,Linda,Ernser,+1 (362) 953-6001,Linda_Ernser@gmail.com,255000,buyer,inactive,2636
1016,Brenda,Swaniawski,+1 (808) 471-4060,Brenda_Swaniawski@yahoo.com,2930000,buyer,inactive,3582
1017,Verna,Barrows,+1 (295) 839-3165,Verna70@gmail.com,4505000,buyer,looking,2087
1018,Karen,Corkery,+1 (451) 451-6342,Karen_Corkery88@gmail.com,3200,renter,inactive,2923
1019,Kent,Wuckert,+1 (133) 185-5793,Kent.Wuckert26@hotmail.com,2280000,buyer,looking,4479
1020,Claude,Champlin,+1 (741) 339-6287,Claude_Champlin68@gmail.com,1180000,buyer,looking,3530
1021,Tyler,Hessel,+1 (479) 748-2047,Tyler_Hessel75@hotmail.com,4305000,buyer,looking,4584
1022,Jeannie,Runte,+1 (089) 234-4362,Jeannie_Runte@yahoo.com,1600,renter,looking,68
1023,Frederick,Walsh,+1 (914) 291-2193,Frederick.Walsh@gmail.com,2605000,buyer,looking,3348
1024,Patricia,Dach,+1 (519) 670-7669,Patricia_Dach60@gmail.com,3500,renter,inactive,4310
1025,Alberta,Pouros,+1 (271) 827-2374,Alberta_Pouros@hotmail.com,4500,renter,inactive,1529
1026,Lloyd,Carroll,+1 (308) 516-2611,Lloyd.Carroll@hotmail.com,1705000,buyer,looking,151
1027,Martha,Turner,+1 (368) 268-6884,Martha41@hotmail.com,3180000,buyer,looking,51
1028,Willis,Harber,+1 (309) 060-0948,Willis.Harber@yahoo.com,1230000,buyer,inactive,2360
1029,Sean,Hilll,+1 (375) 793-9345,Sean.Hilll@gmail.com,3200,renter,looking,2726
1030,Ernestine,Zboncak,+1 (476) 057-9991,Ernestine29@gmail.com,1505000,buyer,inactive,3692
1031,Barbara,Trantow,+1 (019) 085-4082,Barbara61@gmail.com,1600,renter,looking,1060
1032,Mable,Cummings,+1 (103) 244-2791,Mable_Cummings@gmail.com,5100,renter,looking,1435
1033,Ellis,Hand,+1 (404) 709-4619,Ellis_Hand96@yahoo.com,2980000,buyer,looking,2570
1034,Jody,Boehm,+1 (647) 868-3406,Jody_Boehm27@yahoo.com,4500,renter,inactive,4996
1035,Jonathan,Feeney,+1 (536) 036-8629,Jonathan_Feeney28@gmail.com,1880000,buyer,looking,3026
1036,Ollie,Kulas,+1 (713) 373-9508,Ollie_Kulas@hotmail.com,2205000,buyer,looking,11
1037,Caroline,Brakus,+1 (657) 232-8742,Caroline30@hotmail.com,2500,renter,inactive,4810
1038,Merle,Koepp,+1 (267) 475-9829,Merle_Koepp@hotmail.com,2705000,buyer,inactive,3564
1039,Brandi,Mueller,+1 (774) 128-3742,Brandi.Mueller37@yahoo.com,3530000,buyer,looking,416
1040,Ann,Douglas,+1 (250) 809-9558,Ann_Douglas@yahoo.com,105000,buyer,looking,787
1041,Armando,Wilderman,+1 (451) 402-9651,Armando_Wilderman@gmail.com,600,renter,inactive,3830
1042,Krystal,Wiza,+1 (605) 421-9997,Krystal8@yahoo.com,2980000,buyer,looking,4479
1043,Laverne,Reynolds,+1 (917) 499-7294,Laverne76@yahoo.com,4700,renter,looking,1400
1044,Herman,Murphy-Goldner,+1 (801) 895-2580,Herman47@gmail.com,380000,buyer,looking,3398
1045,Patti,Hamill,+1 (742) 925-4777,Patti_Hamill14@gmail.com,3900,renter,looking,50
1046,Chris,Leuschke,+1 (988) 591-0669,Chris.Leuschke96@yahoo.com,655000,buyer,inactive,962
1047,Deborah,Heller,+1 (851) 771-4245,Deborah48@yahoo.com,3780000,buyer,inactive,723
1048,Bethany,Tillman,+1 (687) 031-6270,Bethany_Tillman64@yahoo.com,4500,renter,looking,3708
1049,Glen,Turner,+1 (808) 881-8664,Glen.Turner@gmail.com,300,renter,looking,1322
1050,Kendra,Gottlieb,+1 (355) 688-3640,Kendra81@yahoo.com,4830000,buyer,looking,1907
1051,Emmett,Wilkinson,+1 (481) 948-5501,Emmett_Wilkinson@gmail.com,800,renter,looking,119
1052,Robin,Gerhold,+1 (071) 456-3334,Robin24@gmail.com,1000,renter,looking,3577
1053,Ernest,Walsh,+1 (221) 703-6394,Ernest32@gmail.com,5000,renter,inactive,4006
1054,Eleanor,Bartell,+1 (102) 348-2054,Eleanor2@hotmail.com,4700,renter,looking,1210
1055,Joy,Schinner,+1 (991) 275-3627,Joy_Schinner43@yahoo.com,2905000,buyer,inactive,2691
1056,Alonzo,Abshire,+1 (899) 112-4217,Alonzo63@gmail.com,1300,renter,inactive,975
1057,Laura,Reichel,+1 (731) 654-7993,Laura.Reichel0@yahoo.com,3855000,buyer,inactive,1055
1058,Mildred,Bartell,+1 (298) 676-8593,Mildred.Bartell@hotmail.com,4205000,buyer,inactive,52
1059,Kelvin,O'Hara-Willms,+1 (038) 402-5232,Kelvin_OHara-Willms@yahoo.com,3255000,buyer,looking,875
1060,Garry,Fay,+1 (418) 357-8848,Garry68@yahoo.com,3100,renter,inactive,449
1061,Elsa,Konopelski,+1 (387) 298-3135,Elsa.Konopelski78@gmail.com,3100,renter,inactive,4930
1062,Eloise,Littel,+1 (367) 971-6093,Eloise20@yahoo.com,4000,renter,looking,2280
1063,Verna,Zulauf,+1 (177) 646-0061,Verna_Zulauf45@hotmail.com,4280000,buyer,inactive,850
1064,Freda,Dibbert-Ullrich,+1 (369) 500-0484,Freda.Dibbert-Ullrich@yahoo.com,1100,renter,inactive,1106
1065,Estelle,McGlynn-Kunze,+1 (342) 835-8578,Estelle_McGlynn-Kunze47@gmail.com,4330000,buyer,inactive,3884
1066,Blake,Lehner,+1 (551) 986-0827,Blake.Lehner@gmail.com,3300,renter,looking,4419
1067,Tamara,Tromp,+1 (336) 632-6463,Tamara_Tromp@yahoo.com,4155000,buyer,looking,812
1068,Nancy,Vandervort,+1 (944) 752-7566,Nancy.Vandervort98@yahoo.com,4755000,buyer,looking,3786
1069,Eric,Breitenberg,+1 (491) 773-5280,Eric.Breitenberg@gmail.com,600,renter,inactive,790
1070,Michael,Douglas,+1 (457) 454-7457,Michael62@hotmail.com,2205000,buyer,inactive,1960
1071,Ruth,Gottlieb,+1 (587) 498-4259,Ruth.Gottlieb7@hotmail.com,4905000,buyer,looking,4314
1072,Lori,Wunsch,+1 (714) 478-0329,Lori_Wunsch@yahoo.com,2500,renter,inactive,1169
1073,Daniel,Metz,+1 (059) 121-2366,Daniel83@hotmail.com,4680000,buyer,looking,2781
1074,Maria,Adams,+1 (464) 732-6196,Maria33@gmail.com,3400,renter,looking,3606
1075,Candice,Denesik,+1 (780) 240-1597,Candice53@yahoo.com,3800,renter,looking,2256
1076,Milton,Jacobson,+1 (081) 465-8081,Milton_Jacobson@gmail.com,1600,renter,looking,2424
1077,Jackie,Kovacek,+1 (999) 243-9154,Jackie_Kovacek8@hotmail.com,4955000,buyer,looking,3958
1078,Pearl,Bednar,+1 (978) 203-8171,Pearl54@yahoo.com,4200,renter,looking,4281
1079,Roberto,Hessel,+1 (656) 603-0070,Roberto.Hessel40@gmail.com,2700,renter,inactive,1391
1080,Jeffery,Hoppe,+1 (124) 418-8593,Jeffery_Hoppe@hotmail.com,3605000,buyer,inactive,2289
1081,Salvador,Kautzer,+1 (456) 310-5114,Salvador25@gmail.com,4130000,buyer,inactive,4748
1082,Courtney,Johnson,+1 (448) 184-6777,Courtney.Johnson@gmail.com,1300,renter,inactive,1609
1083,Mable,Dare,+1 (919) 970-7976,Mable_Dare@gmail.com,2530000,buyer,inactive,3992
1084,Sally,Balistreri,+1 (981) 601-9990,Sally57@gmail.com,4930000,buyer,inactive,2351
1085,Cynthia,Kertzmann,+1 (983) 377-6236,Cynthia.Kertzmann@hotmail.com,2000,renter,inactive,1314
1086,Andres,Crooks,+1 (966) 017-7522,Andres_Crooks22@gmail.com,2200,renter,inactive,2848
1087,Lonnie,Crooks,+1 (054) 488-0227,Lonnie77@hotmail.com,3800,renter,looking,777
1088,Dora,Walker,+1 (220) 794-1342,Dora.Walker8@yahoo.com,3005000,buyer,inactive,4116
1089,Mercedes,O'Kon,+1 (197) 021-3483,Mercedes_OKon39@yahoo.com,1630000,buyer,inactive,1819
1090,Faith,O'Keefe,+1 (968) 562-6433,Faith50@hotmail.com,1900,renter,looking,1385
1091,Daisy,Dare,+1 (000) 208-7223,Daisy_Dare@hotmail.com,800,renter,inactive,4836
1092,Tammy,Breitenberg,+1 (673) 888-6104,Tammy_Breitenberg35@yahoo.com,2300,renter,inactive,156
1093,Phillip,Quitzon,+1 (936) 787-1426,Phillip.Quitzon36@yahoo.com,1830000,buyer,inactive,4718
1094,Clint,Schaden,+1 (615) 375-8567,Clint.Schaden98@yahoo.com,755000,buyer,inactive,247
1095,Hugh,Dicki,+1 (402) 194-0955,Hugh_Dicki98@gmail.com,2100,renter,inactive,1625
1096,Clinton,Gleichner,+1 (538) 022-4659,Clinton67@gmail.com,105000,buyer,inactive,197
1097,Marguerite,Graham,+1 (830) 386-9292,Marguerite.Graham18@yahoo.com,4230000,buyer,looking,3157
1098,Candace,Kuphal,+1 (157) 716-5157,Candace39@hotmail.com,3430000,buyer,inactive,418
1099,Delbert,Bogan,+1 (325) 660-4417,Delbert_Bogan20@yahoo.com,1500,renter,looking,4522
1100,Ira,O'Connell,+1 (259) 598-4756,Ira63@gmail.com,2400,renter,inactive,3913
1101,Terry,Wilderman,+1 (077) 700-4894,Terry49@gmail.com,1300,renter,looking,587
1102,Kay,Jerde,+1 (935) 427-1306,Kay.Jerde31@gmail.com,3600,renter,inactive,2464
1103,Christian,Ortiz,+1 (299) 017-5538,Christian.Ortiz47@yahoo.com,3980000,buyer,inactive,3688
1104,Antonio,Padberg,+1 (279) 683-2162,Antonio_Padberg76@yahoo.com,1800,renter,inactive,3520
1105,Jermaine,Johnston,+1 (258) 544-6404,Jermaine.Johnston@hotmail.com,4505000,buyer,inactive,4972
1106,Michele,Jast,+1 (023) 122-6420,Michele_Jast55@gmail.com,4000,renter,looking,1722
1107,Jason,Abbott,+1 (060) 765-0006,Jason38@gmail.com,4200,renter,inactive,1188
1108,Zachary,Mayer,+1 (185) 743-2781,Zachary.Mayer@gmail.com,2905000,buyer,inactive,118
1109,Traci,Kirlin,+1 (020) 579-9196,Traci_Kirlin53@gmail.com,2500,renter,looking,281
1110,Lance,Nikolaus,+1 (680) 141-2210,Lance74@yahoo.com,1430000,buyer,inactive,1545
1111,Dennis,Yost,+1 (314) 101-3225,Dennis_Yost@hotmail.com,4155000,buyer,looking,4016
1112,Jimmie,Schultz,+1 (315) 709-3378,Jimmie.Schultz81@yahoo.com,2080000,buyer,looking,1383
1113,Elaine,Stoltenberg,+1 (422) 459-0845,Elaine.Stoltenberg85@yahoo.com,200,renter,inactive,2612
1114,Bridget,Barton,+1 (343) 994-5504,Bridget.Barton80@gmail.com,4505000,buyer,inactive,1853
1115,Beth,Lueilwitz,+1 (012) 170-5146,Beth6@yahoo.com,2600,renter,inactive,777
1116,Clara,Yost,+1 (471) 975-4717,Clara25@hotmail.com,4900,renter,inactive,1256
1117,Miranda,Franecki,+1 (031) 575-2320,Miranda99@gmail.com,1705000,buyer,inactive,3582
1118,Rita,Schultz,+1 (963) 881-9527,Rita_Schultz60@gmail.com,1000,renter,inactive,1315
1119,Dallas,Batz,+1 (672) 375-6309,Dallas.Batz15@hotmail.com,1200,renter,inactive,3892
1120,Angie,Borer,+1 (092) 621-8770,Angie14@yahoo.com,1280000,buyer,looking,2633
1121,Anthony,Bernhard,+1 (964) 374-8679,Anthony_Bernhard@hotmail.com,900,renter,inactive,2150
1122,Whitney,Braun,+1 (013) 372-7223,Whitney83@gmail.com,4655000,buyer,looking,2835
1123,Leticia,Willms,+1 (385) 974-9647,Leticia.Willms89@gmail.com,505000,buyer,inactive,1571
1124,Willie,Monahan,+1 (937) 636-7908,Willie18@hotmail.com,3130000,buyer,inactive,317
1125,Minnie,Runte,+1 (564) 450-2920,Minnie_Runte81@hotmail.com,880000,buyer,inactive,4791
1126,Elias,Kshlerin,+1 (761) 813-9076,Elias.Kshlerin@hotmail.com,605000,buyer,inactive,3859
1127,Annie,Towne,+1 (628) 145-9157,Annie10@yahoo.com,1755000,buyer,looking,279
1128,Julius,Tillman,+1 (180) 231-1575,Julius_Tillman@yahoo.com,3200,renter,looking,1575
1129,Johanna,Murphy,+1 (871) 523-0876,Johanna46@yahoo.com,330000,buyer,inactive,4818
1130,Mamie,Renner,+1 (451) 555-8258,Mamie_Renner62@hotmail.com,1300,renter,looking,4036
1131,Luz,Crona,+1 (718) 371-5606,Luz.Crona@gmail.com,2255000,buyer,inactive,317
1132,Everett,Powlowski,+1 (668) 477-7164,Everett_Powlowski@yahoo.com,2180000,buyer,inactive,1558
1133,Ernestine,Conn,+1 (731) 819-0291,Ernestine.Conn73@hotmail.com,4730000,buyer,inactive,4354
1134,Marsha,Renner,+1 (062) 920-8585,Marsha_Renner90@hotmail.com,3000,renter,inactive,2705
1135,Loretta,Macejkovic,+1 (222) 469-4050,Loretta98@gmail.com,1230000,buyer,inactive,1724
1136,Caleb,Bahringer,+1 (027) 337-4529,Caleb.Bahringer0@yahoo.com,3680000,buyer,looking,1179
1137,Leona,Williamson,+1 (373) 069-9902,Leona_Williamson@gmail.com,1605000,buyer,inactive,4644
1138,Nina,Okuneva,+1 (171) 568-4948,Nina21@gmail.com,1700,renter,inactive,2224
1139,Allen,Stracke,+1 (139) 773-5781,Allen22@hotmail.com,4430000,buyer,inactive,3088
1140,Alexandra,Dach,+1 (115) 288-5579,Alexandra30@gmail.com,3355000,buyer,inactive,1938
1141,Sheldon,Schowalter,+1 (825) 569-3131,Sheldon84@gmail.com,600,renter,looking,4007
1142,Hubert,Hegmann,+1 (139) 600-0152,Hubert81@gmail.com,4855000,buyer,inactive,3657
1143,Elizabeth,Goldner,+1 (637) 026-8402,Elizabeth23@yahoo.com,3030000,buyer,looking,4008
1144,Troy,Wintheiser,+1 (761) 366-8987,Troy.Wintheiser@gmail.com,455000,buyer,inactive,3268
1145,Ryan,Bergstrom,+1 (858) 274-2069,Ryan.Bergstrom@gmail.com,4600,renter,inactive,2097
1146,Juana,Rosenbaum,+1 (580) 140-1973,Juana5@yahoo.com,2500,renter,inactive,4882
1147,Rafael,Davis,+1 (173) 743-3629,Rafael_Davis1@gmail.com,1130000,buyer,looking,468
1148,Leon,Moore,+1 (648) 444-8091,Leon_Moore@hotmail.com,4900,renter,inactive,1345
1149,Floyd,Johnson-VonRueden,+1 (149) 782-8905,Floyd.Johnson-VonRueden87@hotmail.com,2055000,buyer,inactive,2817
1150,Hugo,Bradtke,+1 (413) 081-9100,Hugo_Bradtke38@hotmail.com,4905000,buyer,inactive,857
1151,Jacqueline,Ritchie,+1 (600) 523-6124,Jacqueline.Ritchie@gmail.com,3405000,buyer,inactive,910
1152,Marianne,Strosin,+1 (329) 332-5698,Marianne_Strosin@yahoo.com,800,renter,inactive,3967
1153,Phil,Little,+1 (287) 849-3635,Phil.Little77@gmail.com,2405000,buyer,looking,3195
1154,Crystal,Jakubowski,+1 (488) 526-3181,Crystal_Jakubowski45@hotmail.com,3530000,buyer,inactive,4976
1155,Bernadette,Kessler,+1 (795) 411-6397,Bernadette37@yahoo.com,900,renter,looking,2837
1156,Ashley,Harris,+1 (862) 373-1600,Ashley95@yahoo.com,2900,renter,inactive,3762
1157,Cecilia,Crist,+1 (843) 339-7534,Cecilia.Crist@yahoo.com,1200,renter,inactive,3961
1158,Otis,Kihn-Simonis,+1 (886) 175-9734,Otis.Kihn-Simonis94@hotmail.com,2700,renter,inactive,1979
1159,Christy,Walker,+1 (266) 772-2012,Christy.Walker39@gmail.com,4380000,buyer,inactive,1241
1160,Caleb,Bechtelar,+1 (371) 291-5464,Caleb_Bechtelar46@hotmail.com,3930000,buyer,inactive,1937
1161,Timothy,Dooley,+1 (020) 512-3658,Timothy.Dooley77@hotmail.com,4105000,buyer,inactive,3941
1162,Holly,Kirlin,+1 (661) 824-1741,Holly18@yahoo.com,2000,renter,looking,396
1163,Lee,Dickens,+1 (434) 727-6214,Lee.Dickens38@yahoo.com,2700,renter,inactive,4050
1164,Bennie,Kertzmann,+1 (625) 112-3281,Bennie85@gmail.com,3400,renter,inactive,266
1165,Angelo,Lueilwitz-Rohan,+1 (730) 384-7487,Angelo.Lueilwitz-Rohan@gmail.com,1305000,buyer,looking,2787
1166,Hilda,Bernier,+1 (634) 079-4582,Hilda36@hotmail.com,2980000,buyer,inactive,3219
1167,Jamie,Feeney,+1 (912) 122-2611,Jamie78@hotmail.com,2555000,buyer,inactive,4625
1168,Willie,Ferry-Tillman,+1 (956) 752-9499,Willie70@hotmail.com,1730000,buyer,inactive,3118
1169,Debbie,Heidenreich,+1 (412) 634-3676,Debbie_Heidenreich@hotmail.com,3230000,buyer,inactive,1308
1170,Percy,Pfannerstill,+1 (285) 462-1611,Percy40@yahoo.com,1080000,buyer,inactive,447
1171,Rosalie,Monahan,+1 (379) 406-6917,Rosalie.Monahan@yahoo.com,1900,renter,inactive,966
1172,Christy,McDermott,+1 (343) 811-1764,Christy97@hotmail.com,600,renter,looking,4410
1173,Spencer,Haley,+1 (142) 833-8415,Spencer6@gmail.com,4100,renter,inactive,3435
1174,Benny,Feest,+1 (458) 286-2080,Benny32@hotmail.com,400,renter,looking,3958
1175,Rodney,Roberts,+1 (246) 859-9781,Rodney9@hotmail.com,1500,renter,inactive,1765
1176,Tim,King,+1 (274) 515-8035,Tim_King@yahoo.com,4180000,buyer,inactive,4904
1177,Dominic,Cormier,+1 (131) 822-2790,Dominic.Cormier@hotmail.com,1700,renter,inactive,3932
1178,Jay,Thompson,+1 (464) 032-1353,Jay.Thompson33@gmail.com,3180000,buyer,inactive,562
1179,Lena,Johns,+1 (804) 616-5652,Lena.Johns1@yahoo.com,1000,renter,inactive,2784
1180,Nicole,Hegmann,+1 (331) 445-1033,Nicole17@gmail.com,2100,renter,inactive,4435
1181,Peter,Carter,+1 (978) 732-8479,Peter.Carter@yahoo.com,1730000,buyer,inactive,3010
1182,Barry,Legros,+1 (550) 309-2959,Barry.Legros@hotmail.com,5100,renter,inactive,4017
1183,Rogelio,Aufderhar,+1 (096) 863-2189,Rogelio.Aufderhar@yahoo.com,1730000,buyer,looking,3481
1184,Ricky,Padberg,+1 (179) 995-6674,Ricky13@gmail.com,630000,buyer,inactive,3819
1185,Kelli,Fisher,+1 (447) 803-1250,Kelli.Fisher@gmail.com,3800,renter,inactive,4615
1186,April,Weber,+1 (224) 673-9187,April_Weber60@hotmail.com,4605000,buyer,inactive,3003
1187,Sandra,Harvey,+1 (323) 025-8701,Sandra_Harvey@gmail.com,4900,renter,looking,1879
1188,Daisy,Schaden,+1 (901) 042-6103,Daisy_Schaden2@yahoo.com,1300,renter,inactive,1008
1189,Lucas,Parker,+1 (099) 510-0879,Lucas39@gmail.com,2155000,buyer,looking,2741
1190,Sophia,Larkin-Rice,+1 (159) 288-3295,Sophia.Larkin-Rice@gmail.com,1500,renter,inactive,2999
1191,Bruce,Hammes,+1 (587) 192-9556,Bruce.Hammes@yahoo.com,2100,renter,inactive,691
1192,Erin,Cronin,+1 (502) 253-0635,Erin.Cronin@gmail.com,2500,renter,inactive,1121
1193,Kimberly,Halvorson,+1 (587) 131-2764,Kimberly_Halvorson@yahoo.com,2300,renter,looking,4717
1194,Jared,Collier,+1 (875) 003-1341,Jared.Collier@yahoo.com,2700,renter,inactive,880
1195,Shelly,Wisozk,+1 (643) 680-2852,Shelly37@hotmail.com,4130000,buyer,inactive,611
1196,Alma,Gleichner,+1 (034) 421-2764,Alma_Gleichner@gmail.com,3655000,buyer,looking,740
1197,Floyd,O'Keefe,+1 (285) 336-4723,Floyd_OKeefe5@gmail.com,330000,buyer,inactive,483
1198,Jackie,Pfannerstill,+1 (305) 069-1809,Jackie_Pfannerstill76@yahoo.com,3580000,buyer,inactive,3749
1199,Percy,Fadel,+1 (778) 358-1469,Percy2@gmail.com,4705000,buyer,looking,76
1200,Robert,Beahan,+1 (163) 450-0226,Robert_Beahan37@yahoo.com,1155000,buyer,looking,1610
1201,Tracey,Hauck,+1 (575) 466-5689,Tracey94@gmail.com,4355000,buyer,inactive,3696
1202,Stanley,Streich,+1 (115) 220-5729,Stanley_Streich96@yahoo.com,1900,renter,looking,3230
1203,David,Lowe,+1 (393) 734-8687,David.Lowe@hotmail.com,500,renter,looking,1113
1204,Beth,Corkery,+1 (816) 803-6829,Beth_Corkery@gmail.com,555000,buyer,looking,3807
1205,Gustavo,Kling,+1 (617) 526-7027,Gustavo89@gmail.com,1900,renter,inactive,2614
1206,Cynthia,Nicolas,+1 (660) 688-2290,Cynthia_Nicolas92@gmail.com,5000,renter,looking,3988
1207,Sonya,Mante,+1 (243) 824-1832,Sonya_Mante80@gmail.com,1655000,buyer,looking,3666
1208,Amelia,Feil,+1 (985) 722-3752,Amelia12@hotmail.com,3430000,buyer,looking,332
1209,Rosa,Swaniawski-Krajcik,+1 (646) 139-5944,Rosa38@gmail.com,4605000,buyer,looking,4139
1210,Jane,Thompson,+1 (440) 612-8804,Jane.Thompson@hotmail.com,1130000,buyer,looking,33
1211,Rodolfo,Fritsch,+1 (826) 957-3062,Rodolfo.Fritsch28@gmail.com,3200,renter,inactive,3644
